MaxReturn,LossAfter,dLoss,NumTrajs,Iteration,AverageDiscountedReturn,MinReturn,StdReturn,LossBefore,Entropy,Perplexity,MeanKL,ExplainedVariance,AverageReturn
-17.0476041467,-0.0319869051061,0.0319869051061,39,0,-1.35814920459,-24.2306048926,2.10320112782,1.01688797239e-16,2.08553139679,8.04886748781,0.00976189733814,5.60442925401e-09,-20.3740652774
-16.2183921773,-0.0173645305321,0.0173645305321,38,1,-1.37196562661,-30.9824081934,3.59184939429,-5.88263659209e-17,2.08045904963,8.00814420626,0.00923699100771,0.102926293881,-22.0840333816
-16.9964821304,-0.0265641361708,0.0265641361708,39,2,-1.36571288432,-30.5692316866,3.43865681401,7.4522178916e-18,2.08279971783,8.02691056914,0.00672788884326,0.355433458283,-22.285819919
-16.0847254779,-0.0184036877705,0.0184036877705,42,3,-1.36452871957,-30.5196758691,3.64228130694,-5.10585159187e-17,2.08707273017,8.06128304173,0.00671498277269,0.312321143926,-22.2955795552
-15.389242691,-0.0212905180265,0.0212905180265,40,4,-1.37386931169,-30.1430711002,3.38087339223,6.33969924635e-17,2.0824338312,8.02397416712,0.0071779044354,0.402658814796,-21.4983829275
-16.9495930368,-0.0215294202977,0.0215294202977,35,5,-1.36785534184,-30.1380800447,3.48842337185,-1.24377232173e-16,2.08340231314,8.03174900549,0.0075786906885,0.204502867846,-22.189283911
-17.1329262153,-0.0198145635569,0.0198145635569,35,6,-1.36162676839,-29.9297500362,3.31576404404,-1.71152041883e-17,2.08256703861,8.02504309111,0.00672141643203,0.354215438029,-22.089822967
-17.8705165065,-0.0273530940042,0.0273530940042,40,7,-1.36501440845,-29.0236911125,3.56851855854,3.64246399155e-17,2.09690711739,8.14095192585,0.00957725135249,0.388578154334,-22.3100004906
-16.9103494542,-0.0247733331785,0.0247733331785,34,8,-1.36301122651,-29.7654653825,3.19561876347,-1.26038622751e-17,2.08264793739,8.02569233355,0.00771962823993,-0.124886603732,-21.3132835194
-17.7049986159,-0.0282491067843,0.0282491067843,35,9,-1.36587313699,-30.3478430464,3.53152778201,-9.17459026943e-18,2.07275196044,7.9466619536,0.00726085404216,0.196009600456,-22.372841403
-15.3966044129,-0.0245438469176,0.0245438469176,36,10,-1.37758402955,-28.5192063116,3.32622956608,8.24848796464e-17,2.07292843614,7.94806447004,0.009822371854,0.201165044969,-21.5637348972
82.5476523801,-0.0200477398251,0.0200477398251,32,11,-1.36759285173,-31.359336819,18.2365829232,-5.20417042793e-17,2.04871751854,7.75794530257,0.00659682869405,-0.0127646374296,-18.0507236507
-18.5409636513,-0.0195133254,0.0195133254,31,12,-1.36108607528,-28.4460709688,1.88673285477,-1.25030156721e-16,2.03916461734,7.68418728008,0.00677437291367,-2.44975849448,-20.5933716221
-16.503006548,-0.0199578272739,0.0199578272739,31,13,-1.36529387318,-28.9934601895,2.00350043496,9.86077460789e-17,2.05276261707,7.78939051234,0.00796979696759,0.123022424913,-20.3291077334
-18.0081671514,-0.0259972021502,0.0259972021502,29,14,-1.35910973645,-21.8443393168,1.03277463897,-6.05390578025e-17,2.03863073685,7.68008593733,0.0095316409868,0.455311977158,-20.0083547483
85.8033557591,-0.028666268746,0.028666268746,33,15,-1.35864706718,-24.0330411648,18.1932999621,-2.26937082131e-17,2.02778583234,7.59724614538,0.00726157650162,0.00250117545293,-16.7730739024
-17.2375875589,-0.0191248416626,0.0191248416626,33,16,-1.3591248524,-27.5511871863,2.31472589317,3.49437619388e-17,2.03375782061,7.64275255687,0.00725428614255,-1.36045566262,-20.6024152446
-17.4680504454,-0.0181902615832,0.0181902615832,31,17,-1.36405084907,-26.9827551454,1.72626320335,-1.10080385183e-16,2.01364236874,7.49055106861,0.00646114336496,0.109086880305,-20.6610912637
-17.7984341658,-0.0187472259571,0.0187472259571,31,18,-1.36108254142,-26.2433341423,1.67759693222,4.55752554801e-17,2.0301665263,7.61535440998,0.0095873666584,0.294530830576,-20.1755787004
-18.4741945734,-0.0213515996211,0.0213515996211,31,19,-1.3570578217,-27.7720035895,1.79674506303,-3.54357846612e-17,2.04208119706,7.70663153921,0.00735714895298,0.248514483381,-20.4886174845
-18.7271011369,-0.022179861174,0.022179861174,32,20,-1.36161993638,-28.2682599951,2.52663229992,2.69716582108e-17,2.02106064979,7.54632469816,0.00752497218819,0.157838356285,-21.0676407531
-18.7094596234,-0.0187067133674,0.0187067133674,31,21,-1.35445570759,-27.8751275436,1.81248884622,6.77571585622e-17,2.01513249343,7.50172124411,0.00667876024473,0.258093250814,-20.7048378759
-17.0964730131,-0.0284464928196,0.0284464928196,31,22,-1.3571587983,-21.5774077581,0.862872870637,-1.44425383891e-16,2.00583087672,7.43226662934,0.00947785706338,0.206192667747,-20.0515013902
