MaxReturn,LossAfter,dLoss,NumTrajs,Iteration,AverageDiscountedReturn,MinReturn,StdReturn,LossBefore,Entropy,Perplexity,MeanKL,ExplainedVariance,AverageReturn
94.2753738601,-0.010240975777,0.010240975777,35,0,-1.20480183935,-22.7359384024,48.4875242716,5.85223693405e-18,0.553481581543,1.73929799652,0.00745280483859,9.06799080269e-11,11.4733169814
94.469982847,-0.00501287964421,0.00501287964421,49,1,-1.11235292468,-27.0602617864,55.6916093575,-7.95828049924e-17,0.398183737703,1.48911761182,0.00765676744271,0.110089738499,46.9855239728
94.2508191099,-0.00838548846522,0.00838548846522,48,2,-1.12868989238,-25.6291855627,51.754708672,7.57853051921e-17,0.414735018652,1.51396951385,0.00729744076945,0.140891155457,55.8459042001
94.5140826323,-0.00645532030166,0.00645532030166,59,3,-0.990984337658,-16.8013947463,27.4907617204,-5.86513086619e-17,0.314041537477,1.36894659795,0.00870425956302,0.202183373174,85.3271586199
94.2765575768,-0.0182548623833,0.0182548623833,55,4,-1.09299329,-21.8140218463,42.6070928777,5.25299968133e-17,0.338035471537,1.40219024037,0.00889962434263,-0.235958101908,72.5230893084
94.3970739546,-0.0114053022396,0.0114053022396,52,5,-1.10027011367,-23.1122837969,46.3916580081,2.7975402833e-17,0.352198131633,1.42219027669,0.00870688917047,0.127417692912,67.2036940498
94.7768919075,-0.0080628136746,0.0080628136746,56,6,-1.0367430104,-26.9664147241,49.0372557399,-5.62252850399e-17,0.324681541246,1.38358995948,0.00926194108394,0.227255223256,64.9436822293
94.3866507775,-0.0120171433115,0.0120171433115,49,7,-1.13801484129,-22.4025117616,26.2182521885,-4.88898488653e-18,0.362727704435,1.43724445066,0.00759870357403,0.0918290549026,84.1374890877
94.4870983857,-0.0089982700424,0.0089982700424,52,8,-1.05859190327,-25.0531033977,55.0437619598,-4.65167093787e-17,0.344967400309,1.41194388998,0.00657405336299,-0.18103961302,50.3503556082
94.4139421006,-0.00833071879687,0.00833071879687,46,9,-1.09701521106,-24.6002333974,54.2358499886,-1.38875038786e-17,0.388922725421,1.47539053674,0.00878410262272,0.0958192313141,49.415231607
94.548002117,-0.00739903863536,0.00739903863536,58,10,-0.979690678487,-26.9546513889,48.6045430769,-1.8746730247e-18,0.309503411504,1.36274822099,0.00879720545351,0.224030787565,66.3299272401
94.5130577581,-0.00736296197326,0.00736296197326,60,11,-0.994826034024,-22.9543241665,39.7341299467,-4.65246339781e-17,0.301247175499,1.35154336866,0.00696334367228,0.250206268514,76.7552143251
94.4183899201,-0.00907414380935,0.00907414380935,52,12,-1.0599896828,-25.7059654008,49.7961234166,8.91992162914e-17,0.31601618079,1.37165244987,0.00674218829007,-0.527724545375,62.9888329707
94.7399510019,-0.00577274683584,0.00577274683584,54,13,-1.06429873332,-23.8957341863,54.4944822047,5.05235682151e-19,0.312740121515,1.36716618778,0.00921673934406,0.223449971169,53.3360651354
94.639756356,-0.0112707272855,0.0112707272855,51,14,-1.03712315104,-24.6566884249,50.8083941402,-1.13159884231e-16,0.341934381585,1.40766792554,0.00953158081251,0.170183418786,60.584006301
94.4934740737,-0.00683511294087,0.00683511294087,59,15,-0.989927025114,-25.9089518263,45.340381932,-1.21247698494e-17,0.292317230154,1.33952788888,0.00822908169499,0.234245579552,70.796735487
94.4906288971,-0.00318608085951,0.00318608085951,61,16,-0.94781080904,-25.5293356521,46.7024021255,-1.20831143294e-16,0.282815173989,1.32685990093,0.00820745528482,0.285091319673,69.4143345036
94.4155787974,-0.00571641608479,0.00571641608479,64,17,-0.948116928436,-17.2370618516,31.9445758321,-6.13412102198e-17,0.264112451649,1.302274631,0.00690900229466,-0.126840658779,83.3486719103
94.6211376759,-0.00598538211254,0.00598538211254,70,18,-0.90788469016,-23.8912781944,33.8322007623,-5.32664931397e-17,0.259624019396,1.29644255776,0.00825463120188,0.276239188653,82.5570445022
94.4935499618,-0.00779488444373,0.00779488444373,62,19,-0.963863084098,-24.1631442767,41.2809084161,2.81761146401e-17,0.274731225416,1.31617687243,0.00908023581182,0.122280258527,75.6203024825
94.513253855,-0.00347530377737,0.00347530377737,59,20,-0.990500318858,-25.7784401473,40.0934748571,-9.36085843332e-17,0.281887558204,1.32562965543,0.00734873404847,0.257350725579,76.2971639298
94.4936482091,-0.00630656184147,0.00630656184147,71,21,-0.906758900799,-16.9371160793,22.0888857752,1.60088338757e-17,0.247113787994,1.28032479008,0.00707051225553,0.364618299103,89.0502768467
