MaxReturn,LossAfter,dLoss,NumTrajs,Iteration,AverageDiscountedReturn,MinReturn,StdReturn,LossBefore,Entropy,Perplexity,MeanKL,ExplainedVariance,AverageReturn
449.0,-0.00245077861003,0.00245077861003,58,0,-10.7570695917,-295.0,267.353515962,-1.72411105001e-18,0.684601754783,1.98298196518,8.81586964075e-05,2.04369854373e-12,-27.4482758621
448.0,-0.00231680754927,0.00231680754927,58,1,-10.4122295952,-287.0,310.601227417,1.33122760798e-17,0.684521610866,1.98282304761,7.59282146235e-05,0.230397894281,96.3448275862
449.0,-0.00143021447203,0.00143021447203,62,2,-11.3367675951,-282.0,268.067862252,-8.6817631825e-17,0.681830518413,1.97749426081,7.20274275366e-05,-0.183504396121,-11.4838709677
454.0,-0.00140284428737,0.00140284428737,62,3,-11.1972376884,-221.0,259.91241621,2.02585334844e-16,0.685053243919,1.98387746214,9.75595620789e-05,-1.75751976958,-8.29032258065
453.0,-0.00209291635006,0.00209291635006,52,4,-10.607977283,-285.0,304.197518362,7.68950232114e-17,0.686180668301,1.98611539527,7.16545695076e-05,0.257461281392,107.846153846
453.0,-0.000938930303872,0.000938930303872,62,5,-11.021832355,-298.0,275.958013912,1.15539601447e-16,0.682228705344,1.97828182997,7.3077184063e-05,0.0374032251439,18.6935483871
449.0,-0.000820184418191,0.000820184418191,56,6,-10.91724622,-290.0,293.792612519,-1.53999493596e-16,0.683565745301,1.98092864088,7.28227762443e-05,0.102803163291,51.1607142857
455.0,-0.00102167977076,0.00102167977076,60,7,-10.7448394088,-298.0,258.461569785,6.58091563183e-17,0.681471329908,1.97678409516,9.36627986459e-05,0.130211040508,-22.8166666667
451.0,-0.00196806879556,0.00196806879556,62,8,-11.1771136867,-262.0,266.465385198,1.29552567197e-17,0.684559512717,1.9828982017,8.86744266873e-05,0.0607158841617,2.85483870968
453.0,-0.000947480677068,0.000947480677068,63,9,-11.1793737666,-282.0,267.222159522,1.01598995619e-18,0.684844073686,1.98346253742,9.626510985e-05,0.227647762771,-3.33333333333
452.0,-0.000659552746433,0.000659552746433,61,10,-11.1141292153,-291.0,292.843634469,1.8210392806e-17,0.684848795334,1.98347190266,7.1811149963e-05,0.341644432151,59.4426229508
450.0,-0.00126670730592,0.00126670730592,58,11,-11.3576618782,-296.0,262.212392694,-4.78929812058e-17,0.682302250895,1.97842732915,9.38394277337e-05,-0.338966964859,-16.6206896552
452.0,-0.000599804154828,0.000599804154828,61,12,-11.0081987718,-244.0,292.572783503,-3.47104209998e-17,0.684604198316,1.98298681067,8.92243890472e-05,0.311379489859,87.0491803279
451.0,-0.00122702268766,0.00122702268766,55,13,-10.4452544623,-286.0,301.245982244,8.50871971106e-17,0.684037952445,1.98186427042,7.93313441543e-05,0.18714848994,80.8
455.0,-0.000970229763784,0.000970229763784,65,14,-11.6937184248,-265.0,235.562940998,9.1468818798e-17,0.683704084806,1.98120270052,9.83466126212e-05,-0.0775181209368,-52.7076923077
454.0,-0.000741514195537,0.000741514195537,66,15,-11.6180194522,-289.0,259.247048468,-5.7265995448e-17,0.684448418033,1.98267792448,6.51704155345e-05,0.142894829641,-6.57575757576
455.0,-0.000949699836815,0.000949699836815,59,16,-10.7845324669,-251.0,284.788284759,2.03858298796e-18,0.680436605198,1.97473972567,6.59633425194e-05,0.0922311730837,39.2711864407
456.0,-0.00122848348452,0.00122848348452,66,17,-11.3768550284,-260.0,278.523600034,-9.12072292807e-17,0.681195355722,1.97623862905,7.58854031093e-05,0.234616938239,38.5757575758
455.0,-0.000703874213037,0.000703874213037,71,18,-11.2068482544,-264.0,282.080433139,-1.38436171805e-16,0.680553699569,1.97497097011,7.14960573587e-05,0.347699279076,54.4225352113
451.0,-0.00127664328749,0.00127664328749,61,19,-10.9950586728,-267.0,289.458138553,-2.04776680696e-16,0.681384835748,1.97661312227,8.75690870483e-05,-0.276624693537,58.9508196721
